NA,"Indicators : Access to clean fuels and technologies for cooking , Access to electricity , Adjusted net savings , Adjusted savings , Agricultural land , Agricultural methane emissions , Agricultural nitrous oxide emissions , Annual freshwater withdrawals , Aquaculture production , Arable land , Average precipitation in depth , Bird species , CO2 emissions , CO2 emissions from electricity and heat production , CO2 emissions from gaseous fuel consumption , CO2 emissions from liquid fuel consumption , CO2 emissions from manufacturing industries and construction , CO2 emissions from other sectors , CO2 emissions from residential buildings and commercial and public services , CO2 emissions from solid fuel consumption , CO2 emissions from transport , CO2 intensity , Capture fisheries production , Coal rents , Disaster risk reduction progress score , Droughts , Electricity production from oil , Electricity production from renewable sources , Energy intensity level of primary energy , Energy related methane emissions , @ORGANISM$ , @ENVIRONMENT$ , Forest rents , GHG net emissions/removals by LUCF , HFC gas emissions , Land area , Land area where elevation is below 5 meters , Mammal species , Marine protected areas , Methane emissions , Methane emissions in energy sector , Mineral rents , Mortality rate attributed to household and ambient air pollution , Mortality rate attributed to unintentional poisoning , Mortality rate attributed to unsafe water , Natural gas rents , Nitrous oxide emissions , Nitrous oxide emissions in energy sector , Oil rents , Other greenhouse gas emissions , PFC gas emissions , PM2.5 air pollution , People practicing open defecation , People using at least basic drinking water services , People using at least basic sanitation services , People using safely managed drinking water services , People using safely managed sanitation services , People with basic handwashing facilities including soap and water , Plant species , Population living in areas where elevation is below 5 meters , Population living in slums , Renewable electricity output , Renewable energy consumption , Renewable internal freshwater resources , Renewable internal freshwater resources per capita , Rural land area , Rural land area where elevation is below 5 meters , Rural population living in areas where elevation is below 5 meters , SF6 gas emissions , Surface area , Terrestrial and marine protected areas , Terrestrial protected areas , Total fisheries production , Total greenhouse gas emissions , Total natural resources rents , Urban land area , Urban land area where elevation is below 5 meters , Urban population living in areas where elevation is below 5 meters , Water productivity Methodology - Registry Source : Last updated at : ######## License - Creative Commons Attribution International CC-BY environment_indicators_for_india_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Year gyear # gYear year indicator_name Indicator Name string # string indicator_name indicator_code Indicator Code string # string indicator_code value Value number # decimal value data/environment_indicators_for_india_1.csv csv original/environment-indicators-for-india-1.csv original/environment-indicators-for-india-1.csv csv text/csv 375066 environment hxl indicators india"
influence,"Traps consisted of plastic cups ( diameter 8.5 cm , depth 15 cm , capacity 550 ml ) sunk into the ground and filled with 150 ml of preserving solution ( 40 % ethanol , 30 % water , 20 % @MATTER$ , 10 % acetic acid , with a few drops of detergent to reduce @QUALITY$ ) for continuous trapping ."
have,"Here , we investigated whether and how the effects of biodiversity mediated by non-trophic interactions among benthic bioturbator species vary according to @ENVIRONMENT$ @QUALITY$ and ecosystem processes ."
NA,"We found that according to our @PHENOMENA$ goals , the current @ENVIRONMENT$ network contains large conservation gaps ."
NA,"-- - 6 digit @MATTER$ tags starting with 3 were also used for woody debris items CSP metal tag number ( trees , @ENVIRONMENT$ debris ) ( TagAFCW original ) , dimensionless TagAFCW original CSP tree individuals were marked mostly with metal tags but also additional tags were used ."
have,"This system is an important model for understanding how microbial communities degrade plant biomass in natural systems and has direct relevancy for @QUALITY$ , given recent interest in cellulosic @MATTER$ ."
NA,"Spatial arrangement of the trees ( aggregated vs. dispersed ) had no effect on either forest species or @ORGANISM$ , although limited data may have hindered our @QUALITY$ to identify responses ."
occur_in,"Managing @ENVIRONMENT$ for @MATTER$ may also benefit biodiversity conservation , but such a potential win-win win-win scenario has not yet been assessed for tropical agroforestry landscapes . ."
NA,"Indicators : Access to clean fuels and technologies for cooking , Access to electricity , Adjusted net savings , Adjusted savings , Agricultural land , Agricultural methane emissions , Agricultural @MATTER$ emissions , Annual freshwater withdrawals , Aquaculture production , Arable land , Average precipitation in @QUALITY$ , Bird species , CO2 emissions , CO2 emissions from electricity and heat production , CO2 emissions from gaseous fuel consumption , CO2 emissions from liquid fuel consumption , CO2 emissions from manufacturing industries and construction , CO2 emissions from other sectors , CO2 emissions from residential buildings and commercial and public services , CO2 emissions from solid fuel consumption , CO2 emissions from transport , CO2 intensity , Capture fisheries production , Coal rents , Disaster risk reduction progress score , Droughts , Electricity production from oil , Electricity production from renewable sources , Energy intensity level of primary energy , Energy related methane emissions , Fish species , Forest area , Forest rents , GHG net emissions/removals by LUCF , HFC gas emissions , Land area , Land area where elevation is below 5 meters , Mammal species , Marine protected areas , Methane emissions , Methane emissions in energy sector , Mineral rents , Mortality rate attributed to household and ambient air pollution , Mortality rate attributed to unintentional poisoning , Mortality rate attributed to unsafe water , Natural gas rents , Nitrous oxide emissions , Nitrous oxide emissions in energy sector , Oil rents , Other greenhouse gas emissions , PFC gas emissions , PM2.5 air pollution , People practicing open defecation , People using at least basic drinking water services , People using at least basic sanitation services , People using safely managed drinking water services , People using safely managed sanitation services , People with basic handwashing facilities including soap and water , Plant species , Population living in areas where elevation is below 5 meters , Population living in slums , Renewable electricity output , Renewable energy consumption , Renewable internal freshwater resources , Renewable internal freshwater resources per capita , Rural land area , Rural land area where elevation is below 5 meters , Rural population living in areas where elevation is below 5 meters , SF6 gas emissions , Surface area , Terrestrial and marine protected areas , Terrestrial protected areas , Total fisheries production , Total greenhouse gas emissions , Total natural resources rents , Urban land area , Urban land area where elevation is below 5 meters , Urban population living in areas where elevation is below 5 meters , Water productivity Methodology - Registry Source : Last updated at : ######## License - Creative Commons Attribution International CC-BY environment_indicators_for_india_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Year gyear # gYear year indicator_name Indicator Name string # string indicator_name indicator_code Indicator Code string # string indicator_code value Value number # decimal value data/environment_indicators_for_india_1.csv csv original/environment-indicators-for-india-1.csv original/environment-indicators-for-india-1.csv csv text/csv 375066 environment hxl indicators india"
NA,"Ways to quantify precipitation : rainfall amount open field ( collecting bottle ) mmmeasured by a @PHENOMENA$ collecting bottle ; @QUALITY$ open field ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge standardised precipitation-evapotranspiration index calculated for a 12 month timescale , see Fichtner et al ."
influence,"Here , we investigated whether and how the effects of biodiversity mediated by non-trophic interactions among @ORGANISM$ vary according to @QUALITY$ and ecosystem processes ."
NA,"-- - 6 digit metal tags starting with 3 were also used for woody debris items -- the reference file linking metal tags to tree individual tags is called `` Tree stem reference list for the Comparative Study Sites ( CSPs ) ) Silver ID given by Martin , Anja , or Christian , in this case the tree was considered alive by Martin , and @QUALITY$ by AnjaCSP @MATTER$ tag number ( trees , woody debris ) ."
have,"Commands : as.taxo ( ) , divc ( ) Observed number of @ORGANISM$ OTUs based on ABGD method Taxonomic biodiversity ( div_ptp ) , div_ptp Taxon diversity can be given as @QUALITY$ , or other diversity indices ."
have,"We used a choice experiment to compare monetary amounts recreational visitors to urban green spaces were willing to pay for biodiversity enhancement ( increases in @QUALITY$ for birds , @ORGANISM$ , and aquatic macroinvertebrates ) with self-reported psychological gains in well-being derived from visiting the same sites ."
NA,"When the optimal @ENVIRONMENT$ type-related time scales were used , the SPEI could better reflect the vegetation s responses to @QUALITY$ , with the correlation coefficients between SPEIs and NDVI anomalies increased by 5.88 % to 28.4 % ."
NA,"CSPs : Kinetic energy of raindrops in the CSPs : characteristics of @PHENOMENA$ /datasets/58 ASCII 1 column , Rainevent for determinig @QUALITY$ of rainfalls ( event ) , dimensionless event Splashcups were collected after certain rain events ."
NA,DESCRIPTION DWH NRDA Background Deposition of Bird Carcasses on Walkable Beaches and in Marshes SUMMARY Original Title : DWH NRDA Background @PHENOMENA$ of Bird Carcasses on Walkable @ENVIRONMENT$ and in Marshes This dataset contains the data collected during Deepwater Horizon Bird Study # 24 ( Background Carcass Deposition ) .
NA,These were gross community productivity in a salt marsh plant assemblage and an intertidal macroalgae assemblage ; @ENVIRONMENT$ clearance of microalgae in sessile suspension feeding invertebrate assemblage ; and @PHENOMENA$ in an intertidal macroalgae assemblage .
